samosa_id,order_id,samosa_name_id,quantity,order_date,order_time,order_day,unit_price,total_price,serving_size,samosa_category,samosa_ingredients,samosa_name
3057,1222,punjabi_j,2,2023-04-12,10:00:00,Wednesday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3058,1223,piz_sam_f,1,2023-04-12,11:54:00,Wednesday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3059,1224,chs_corn_s,1,2023-04-12,13:53:00,Wednesday,2.25,2.25,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3060,1224,but_ckn_j,3,2023-04-12,13:53:00,Wednesday,6.17,18.51,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
3061,1224,onion_p_j,1,2023-04-12,13:53:00,Wednesday,2.85,2.85,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3062,1225,mut_keema_j,3,2023-04-12,14:16:00,Wednesday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3063,1225,piz_sam_f,2,2023-04-12,14:16:00,Wednesday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3064,1225,chow_sam_j,3,2023-04-12,14:16:00,Wednesday,3.8,11.4,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3065,1225,app_pie_s,2,2023-04-12,14:16:00,Wednesday,2.75,5.5,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3066,1226,choc_lav_f,1,2023-04-12,14:21:00,Wednesday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3067,1226,piz_sam_f,1,2023-04-12,14:21:00,Wednesday,13.75,13.75,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3068,1227,chs_corn_f,2,2023-04-12,15:31:00,Wednesday,12.38,24.76,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3069,1227,choc_lav_f,1,2023-04-12,15:31:00,Wednesday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3070,1227,piz_sam_f,3,2023-04-12,15:31:00,Wednesday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3071,1228,chs_corn_j,3,2023-04-12,16:49:00,Wednesday,4.27,12.81,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3072,1228,mut_keema_f,1,2023-04-12,16:49:00,Wednesday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3073,1228,piz_sam_j,3,2023-04-12,16:49:00,Wednesday,4.75,14.25,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3074,1229,choc_lav_f,2,2023-04-12,18:28:00,Wednesday,13.75,27.5,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3075,1229,mut_keema_j,1,2023-04-12,18:28:00,Wednesday,6.65,6.65,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3076,1229,cls_aloo_j,1,2023-04-12,18:28:00,Wednesday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3077,1230,chs_corn_f,3,2023-04-12,20:00:00,Wednesday,12.38,37.14,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3078,1230,cls_aloo_j,2,2023-04-12,20:00:00,Wednesday,2.85,5.7,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3079,1230,chow_sam_j,3,2023-04-12,20:00:00,Wednesday,3.8,11.4,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3080,1231,onion_p_j,2,2023-04-12,21:25:00,Wednesday,2.85,5.7,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3081,1231,onion_p_s,3,2023-04-12,21:25:00,Wednesday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3082,1231,app_pie_s,2,2023-04-12,21:25:00,Wednesday,2.75,5.5,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3083,1231,punjabi_j,2,2023-04-12,21:25:00,Wednesday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3084,1232,choc_lav_s,3,2023-04-13,10:00:00,Thursday,2.5,7.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3085,1232,mut_keema_s,1,2023-04-13,10:00:00,Thursday,3.5,3.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3086,1232,chs_corn_j,3,2023-04-13,10:00:00,Thursday,4.27,12.81,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3087,1232,onion_p_s,1,2023-04-13,10:00:00,Thursday,1.5,1.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3088,1233,ckn_keema_j,2,2023-04-13,10:55:00,Thursday,5.7,11.4,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3089,1234,ckn_keema_s,1,2023-04-13,11:47:00,Thursday,3.0,3.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3090,1234,punjabi_f,2,2023-04-13,11:47:00,Thursday,9.62,19.24,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3091,1234,mut_keema_s,2,2023-04-13,11:47:00,Thursday,3.5,7.0,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3092,1234,onion_p_f,2,2023-04-13,11:47:00,Thursday,8.25,16.5,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3093,1235,app_pie_j,2,2023-04-13,11:55:00,Thursday,5.22,10.44,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3094,1235,pan_tik_j,2,2023-04-13,11:55:00,Thursday,4.75,9.5,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3095,1235,chow_sam_s,1,2023-04-13,11:55:00,Thursday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3096,1236,onion_p_f,1,2023-04-13,13:46:00,Thursday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3097,1237,cls_aloo_j,2,2023-04-13,14:47:00,Thursday,2.85,5.7,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3098,1237,punjabi_s,3,2023-04-13,14:47:00,Thursday,1.75,5.25,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3099,1237,chs_corn_j,2,2023-04-13,14:47:00,Thursday,4.27,8.54,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3100,1238,chow_sam_j,1,2023-04-13,16:19:00,Thursday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3101,1238,chs_corn_j,2,2023-04-13,16:19:00,Thursday,4.27,8.54,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3102,1238,onion_p_j,2,2023-04-13,16:19:00,Thursday,2.85,5.7,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3103,1238,pan_tik_f,1,2023-04-13,16:19:00,Thursday,13.75,13.75,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3104,1239,chs_corn_f,2,2023-04-13,16:29:00,Thursday,12.38,24.76,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3105,1240,choc_lav_f,3,2023-04-13,18:22:00,Thursday,13.75,41.25,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3106,1240,piz_sam_f,3,2023-04-13,18:22:00,Thursday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3107,1241,cls_aloo_f,2,2023-04-13,19:28:00,Thursday,8.25,16.5,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3108,1242,cls_aloo_s,1,2023-04-13,19:36:00,Thursday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3109,1242,piz_sam_j,2,2023-04-13,19:36:00,Thursday,4.75,9.5,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3110,1242,pan_tik_j,3,2023-04-13,19:36:00,Thursday,4.75,14.25,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3111,1242,cls_aloo_f,2,2023-04-13,19:36:00,Thursday,8.25,16.5,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3112,1243,punjabi_j,2,2023-04-13,21:14:00,Thursday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3113,1243,chow_sam_j,2,2023-04-13,21:14:00,Thursday,3.8,7.6,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3114,1244,chow_sam_s,3,2023-04-14,10:00:00,Friday,2.0,6.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3115,1244,chow_sam_s,1,2023-04-14,10:00:00,Friday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3116,1244,app_pie_f,1,2023-04-14,10:00:00,Friday,15.12,15.12,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3117,1244,punjabi_f,1,2023-04-14,10:00:00,Friday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3118,1245,chs_corn_j,1,2023-04-14,10:19:00,Friday,4.27,4.27,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3119,1245,but_ckn_f,2,2023-04-14,10:19:00,Friday,17.88,35.76,Family Box,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
3120,1245,choc_lav_j,3,2023-04-14,10:19:00,Friday,4.75,14.25,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3121,1245,app_pie_f,1,2023-04-14,10:19:00,Friday,15.12,15.12,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3122,1246,piz_sam_f,3,2023-04-14,11:26:00,Friday,13.75,41.25,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3123,1246,ckn_keema_j,1,2023-04-14,11:26:00,Friday,5.7,5.7,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3124,1246,punjabi_j,1,2023-04-14,11:26:00,Friday,3.32,3.32,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3125,1247,cls_aloo_j,1,2023-04-14,12:08:00,Friday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3126,1247,piz_sam_j,1,2023-04-14,12:08:00,Friday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3127,1247,mut_keema_j,1,2023-04-14,12:08:00,Friday,6.65,6.65,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3128,1248,onion_p_s,3,2023-04-14,12:29:00,Friday,1.5,4.5,Single,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3129,1248,chow_sam_j,1,2023-04-14,12:29:00,Friday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3130,1248,ckn_keema_s,3,2023-04-14,12:29:00,Friday,3.0,9.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3131,1248,pan_tik_j,3,2023-04-14,12:29:00,Friday,4.75,14.25,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3132,1249,cls_aloo_j,1,2023-04-14,13:09:00,Friday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3133,1249,cls_aloo_s,1,2023-04-14,13:09:00,Friday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3134,1249,mut_keema_j,3,2023-04-14,13:09:00,Friday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3135,1249,punjabi_s,3,2023-04-14,13:09:00,Friday,1.75,5.25,Single,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3136,1250,app_pie_s,1,2023-04-14,14:35:00,Friday,2.75,2.75,Single,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3137,1251,chs_corn_s,2,2023-04-14,15:24:00,Friday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3138,1251,pan_tik_f,3,2023-04-14,15:24:00,Friday,13.75,41.25,Family Box,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3139,1252,app_pie_j,3,2023-04-14,15:41:00,Friday,5.22,15.66,Jodi (Pair),Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3140,1252,but_ckn_j,2,2023-04-14,15:41:00,Friday,6.17,12.34,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
3141,1252,piz_sam_s,1,2023-04-14,15:41:00,Friday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3142,1253,choc_lav_j,2,2023-04-14,16:41:00,Friday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3143,1253,chs_corn_f,1,2023-04-14,16:41:00,Friday,12.38,12.38,Family Box,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3144,1253,piz_sam_f,2,2023-04-14,16:41:00,Friday,13.75,27.5,Family Box,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3145,1254,onion_p_f,1,2023-04-14,18:09:00,Friday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3146,1255,cls_aloo_s,1,2023-04-14,19:46:00,Friday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3147,1255,cls_aloo_f,3,2023-04-14,19:46:00,Friday,8.25,24.75,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3148,1255,onion_p_j,3,2023-04-14,19:46:00,Friday,2.85,8.55,Jodi (Pair),Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3149,1256,ckn_keema_f,2,2023-04-14,21:08:00,Friday,16.5,33.0,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3150,1256,choc_lav_s,2,2023-04-14,21:08:00,Friday,2.5,5.0,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3151,1256,punjabi_f,3,2023-04-14,21:08:00,Friday,9.62,28.86,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3152,1257,mut_keema_j,3,2023-04-15,10:00:00,Saturday,6.65,19.95,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3153,1257,ckn_keema_j,3,2023-04-15,10:00:00,Saturday,5.7,17.1,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3154,1257,pan_tik_s,3,2023-04-15,10:00:00,Saturday,2.5,7.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3155,1257,piz_sam_j,1,2023-04-15,10:00:00,Saturday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3156,1258,chs_corn_s,2,2023-04-15,11:17:00,Saturday,2.25,4.5,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3157,1258,pan_tik_j,1,2023-04-15,11:17:00,Saturday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3158,1258,chow_sam_s,1,2023-04-15,11:17:00,Saturday,2.0,2.0,Single,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3159,1258,chow_sam_f,1,2023-04-15,11:17:00,Saturday,11.0,11.0,Family Box,Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3160,1259,cls_aloo_f,1,2023-04-15,12:49:00,Saturday,8.25,8.25,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3161,1259,ckn_keema_s,2,2023-04-15,12:49:00,Saturday,3.0,6.0,Single,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3162,1259,ckn_keema_f,3,2023-04-15,12:49:00,Saturday,16.5,49.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3163,1260,but_ckn_j,3,2023-04-15,13:16:00,Saturday,6.17,18.51,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
3164,1261,onion_p_f,1,2023-04-15,14:07:00,Saturday,8.25,8.25,Family Box,Classic,"Caramelized Onions, Poha, Mild Spices",The Onion Patti
3165,1261,piz_sam_j,1,2023-04-15,14:07:00,Saturday,4.75,4.75,Jodi (Pair),Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3166,1261,punjabi_j,3,2023-04-15,14:07:00,Saturday,3.32,9.96,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3167,1261,cls_aloo_j,1,2023-04-15,14:07:00,Saturday,2.85,2.85,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3168,1262,punjabi_j,2,2023-04-15,14:55:00,Saturday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3169,1263,choc_lav_j,3,2023-04-15,15:17:00,Saturday,4.75,14.25,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3170,1264,chow_sam_j,1,2023-04-15,16:01:00,Saturday,3.8,3.8,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3171,1264,but_ckn_s,1,2023-04-15,16:01:00,Saturday,3.25,3.25,Single,Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
3172,1265,mut_keema_f,1,2023-04-15,16:08:00,Saturday,19.25,19.25,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3173,1265,punjabi_f,1,2023-04-15,16:08:00,Saturday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3174,1266,piz_sam_s,1,2023-04-15,16:25:00,Saturday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3175,1267,chow_sam_j,3,2023-04-15,16:30:00,Saturday,3.8,11.4,Jodi (Pair),Fusion,"Noodles, Soy Sauce, Cabbage, Carrots",The Chowmein Samosa
3176,1268,choc_lav_f,2,2023-04-15,17:22:00,Saturday,13.75,27.5,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3177,1268,mut_keema_s,3,2023-04-15,17:22:00,Saturday,3.5,10.5,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3178,1268,mut_keema_s,2,2023-04-15,17:22:00,Saturday,3.5,7.0,Single,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3179,1269,piz_sam_s,1,2023-04-15,18:52:00,Saturday,2.5,2.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3180,1269,ckn_keema_j,1,2023-04-15,18:52:00,Saturday,5.7,5.7,Jodi (Pair),Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3181,1269,mut_keema_j,2,2023-04-15,18:52:00,Saturday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3182,1270,cls_aloo_f,1,2023-04-15,19:56:00,Saturday,8.25,8.25,Family Box,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3183,1271,ckn_keema_f,1,2023-04-15,20:19:00,Saturday,16.5,16.5,Family Box,Non-Veg,"Minced Chicken, Green Chili, Garam Masala, Cilantro",The Chicken Keema
3184,1271,mut_keema_j,2,2023-04-15,20:19:00,Saturday,6.65,13.3,Jodi (Pair),Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3185,1271,punjabi_j,1,2023-04-15,20:19:00,Saturday,3.32,3.32,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3186,1271,cls_aloo_j,3,2023-04-15,20:19:00,Saturday,2.85,8.55,Jodi (Pair),Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3187,1272,app_pie_f,2,2023-04-15,21:40:00,Saturday,15.12,30.24,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3188,1273,punjabi_f,1,2023-04-16,10:00:00,Sunday,9.62,9.62,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3189,1273,punjabi_f,2,2023-04-16,10:00:00,Sunday,9.62,19.24,Family Box,Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3190,1274,choc_lav_j,3,2023-04-16,11:05:00,Sunday,4.75,14.25,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3191,1274,app_pie_f,1,2023-04-16,11:05:00,Sunday,15.12,15.12,Family Box,Sweet,"Stewed Apples, Cinnamon, Brown Sugar, Nutmeg",The Apple Pie Samosa
3192,1274,chs_corn_s,3,2023-04-16,11:05:00,Sunday,2.25,6.75,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3193,1275,cls_aloo_s,1,2023-04-16,12:24:00,Sunday,1.5,1.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3194,1276,choc_lav_s,1,2023-04-16,13:14:00,Sunday,2.5,2.5,Single,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3195,1276,pan_tik_j,2,2023-04-16,13:14:00,Sunday,4.75,9.5,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3196,1276,piz_sam_s,3,2023-04-16,13:14:00,Sunday,2.5,7.5,Single,Fusion,"Marinara Sauce, Mozzarella, Olives, Bell Peppers",The Pizza Samosa
3197,1276,pan_tik_j,1,2023-04-16,13:14:00,Sunday,4.75,4.75,Jodi (Pair),Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3198,1277,cls_aloo_s,3,2023-04-16,15:05:00,Sunday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3199,1277,punjabi_j,2,2023-04-16,15:05:00,Sunday,3.32,6.64,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3200,1278,pan_tik_s,2,2023-04-16,16:05:00,Sunday,2.5,5.0,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3201,1278,punjabi_j,3,2023-04-16,16:05:00,Sunday,3.32,9.96,Jodi (Pair),Classic,"Spiced Potatoes, Cashews, Raisins, Cumin",The Punjabi Samosa
3202,1278,pan_tik_s,1,2023-04-16,16:05:00,Sunday,2.5,2.5,Single,Fusion,"Paneer Cubes, Tandoori Sauce, Capsicum, Onions",The Paneer Tikka
3203,1279,choc_lav_j,2,2023-04-16,16:43:00,Sunday,4.75,9.5,Jodi (Pair),Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3204,1280,chs_corn_j,1,2023-04-16,18:20:00,Sunday,4.27,4.27,Jodi (Pair),Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3205,1280,but_ckn_j,3,2023-04-16,18:20:00,Sunday,6.17,18.51,Jodi (Pair),Non-Veg,"Chicken Breast, Butter Chicken Gravy, Cream, Fenugreek",The Butter Chicken
3206,1281,mut_keema_f,3,2023-04-16,19:31:00,Sunday,19.25,57.75,Family Box,Non-Veg,"Minced Mutton, Mint, Peas, Cloves, Cinnamon",The Mutton Kheema
3207,1281,choc_lav_f,1,2023-04-16,19:31:00,Sunday,13.75,13.75,Family Box,Sweet,"Dark Chocolate, Cocoa Powder, Sugar Dusting",The Choco Lava
3208,1281,chs_corn_s,1,2023-04-16,19:31:00,Sunday,2.25,2.25,Single,Fusion,"Sweet Corn, Mozzarella Cheese, Oregano, Chili Flakes",The Cheese Corn
3209,1281,cls_aloo_s,3,2023-04-16,19:31:00,Sunday,1.5,4.5,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
3210,1282,cls_aloo_s,2,2023-04-16,20:32:00,Sunday,1.5,3.0,Single,Classic,"Potatoes, Green Peas, Spices, Ginger",The Classic Aloo
